,Language,Name,Symbol
1130,Fijian,Voiced alveolar lateral approximant,l
1131,Fijian,Voiced bilabial nasal,m
1132,Fijian,Voiced alveolar nasal,n
1133,Fijian,Voiced velar nasal,ŋ
1134,Fijian,Voiceless bilabial plosive,p
1135,Fijian,Voiced alveolar trill,r
1136,Fijian,Voiceless alveolar fricative,s
1137,Fijian,Voiceless alveolar plosive,t
1138,Fijian,Voiceless postalveolar affricate,tʃ
1139,Fijian,Voiced velar approximant,ɰ
1140,Finnish,Voiced bilabial plosive,b
1141,Finnish,Voiced alveolar plosive,d
1142,Finnish,Voiceless labiodental fricative,f
1143,Finnish,Voiced velar plosive,ɡ
1144,Finnish,Voiceless glottal fricative,h
1145,Finnish,Voiced palatal approximant,j
1146,Finnish,Voiceless velar plosive,k
1147,Finnish,Voiceless velar plosive,kː
1148,Finnish,Voiced alveolar lateral approximant,l
1149,Finnish,Voiced alveolar lateral approximant,lː
1150,Finnish,Voiced bilabial nasal,m
1151,Finnish,Voiced bilabial nasal,mː
1152,Finnish,Voiced alveolar nasal,n
1153,Finnish,Voiced alveolar nasal,nː
1154,Finnish,Voiced velar nasal,ŋ
1155,Finnish,Voiced velar nasal,ŋː
1156,Finnish,Voiceless bilabial plosive,p
1157,Finnish,Voiceless bilabial plosive,pː
1158,Finnish,Voiced alveolar trill,r
1159,Finnish,Voiceless alveolar fricative,s
1160,Finnish,Voiceless alveolar fricative,sː
1161,Finnish,Voiceless postalveolar fricative,ʃ
1162,Finnish,Voiceless dental plosive,t
1163,Finnish,Voiceless dental plosive,tː
1164,Finnish,Voiceless alveolar affricate,ts
1165,Finnish,Voiced labiodental approximant,ʋ
1166,Finnish,Voiced postalveolar fricative,ʒ
1167,Finnish,Glottal stop,ʔ
1168,Franco-Proven%C3%A7al,Voiced bilabial plosive,b
1169,Franco-Proven%C3%A7al,Voiceless palatal fricative,ç
1170,Franco-Proven%C3%A7al,Voiced dental plosive,d
1171,Franco-Proven%C3%A7al,Voiced dental fricative,ð
1172,Franco-Proven%C3%A7al,Voiceless labiodental fricative,f
1173,Franco-Proven%C3%A7al,Voiced velar plosive,ɡ
1174,Franco-Proven%C3%A7al,Voiced alveolar affricate,dz
1175,Franco-Proven%C3%A7al,Voiced postalveolar affricate,dʒ
1176,Franco-Proven%C3%A7al,Voiced palatal plosive,ɟ
1177,Franco-Proven%C3%A7al,Voiced postalveolar fricative,ʒ
1178,Franco-Proven%C3%A7al,Voiceless glottal fricative,h
1179,Franco-Proven%C3%A7al,Voiceless velar plosive,k
1180,Franco-Proven%C3%A7al,Voiceless palatal plosive,c
1181,Franco-Proven%C3%A7al,Voiceless postalveolar fricative,ʃ
1182,Franco-Proven%C3%A7al,Voiceless alveolar affricate,ts
1183,Franco-Proven%C3%A7al,Voiceless postalveolar affricate,tʃ
1184,Franco-Proven%C3%A7al,Voiced alveolar lateral approximant,l
1185,Franco-Proven%C3%A7al,Voiced palatal lateral approximant,ʎ
1186,Franco-Proven%C3%A7al,Voiced bilabial nasal,m
1187,Franco-Proven%C3%A7al,Voiced alveolar nasal,n
1188,Franco-Proven%C3%A7al,Voiced palatal nasal,ɲ
1189,Franco-Proven%C3%A7al,Voiced velar nasal,ŋ
1190,Franco-Proven%C3%A7al,Voiceless bilabial plosive,p
1191,Franco-Proven%C3%A7al,Voiced alveolar trill,r
1192,Franco-Proven%C3%A7al,Voiced uvular fricative,ʁ
1193,Franco-Proven%C3%A7al,Voiceless alveolar fricative,s
1194,Franco-Proven%C3%A7al,Voiceless dental plosive,t
1195,Franco-Proven%C3%A7al,Voiceless dental fricative,θ
1196,Franco-Proven%C3%A7al,Voiced labiodental fricative,v
1197,Franco-Proven%C3%A7al,Voiced alveolar fricative,z
1198,French,Voiced bilabial plosive,b
1199,French,Voiced dental plosive,d
1200,French,Voiceless labiodental fricative,f
1201,French,Voiced velar plosive,ɡ
1202,French,Voiceless velar plosive,k
1203,French,Voiced alveolar lateral approximant,l
1204,French,Voiced bilabial nasal,m
1205,French,Voiced dental nasal,n
1206,French,Voiced palatal nasal,ɲ
1207,French,Voiced velar nasal,ŋ
1208,French,Voiceless bilabial plosive,p
1209,French,Voiced uvular fricative,ʁ
1210,French,Voiceless alveolar fricative,s
1211,French,Voiceless postalveolar fricative,ʃ
1212,French,Voiceless dental plosive,t
1213,French,Voiced labiodental fricative,v
1214,French,Voiced alveolar fricative,z
1215,French,Voiced postalveolar fricative,ʒ
1216,French,Voiced palatal approximant,j
1217,French,Voiced labial–velar approximant,w
1218,French,Voiced labial–palatal approximant,ɥ
1219,Galician,Voiced bilabial plosive,b
1220,Galician,Voiced bilabial approximant,β
1221,Galician,Voiced dental plosive,d
1222,Galician,Voiced dental approximant,ð
1223,Galician,Voiceless labiodental fricative,f
1224,Galician,Voiced velar plosive,ɡ
1225,Galician,Voiced velar approximant,ɣ
1226,Galician,Voiced palatal plosive,ɟ
1227,Galician,Voiceless velar plosive,k
1228,Galician,Voiced alveolar lateral approximant,l
1229,Galician,Voiced bilabial nasal,m
1230,Galician,Voiced labiodental nasal,ɱ
1231,Galician,Voiced alveolar nasal,n
1232,Galician,Voiced velar nasal,ŋ
1233,Galician,Voiced palatal nasal,ɲ
1234,Galician,Voiceless bilabial plosive,p
1235,Galician,Voiceless dental fricative,θ
1236,Galician,Voiced alveolar trill,r
1237,Galician,Voiced dental and alveolar taps and flaps,ɾ
1238,Galician,Voiceless apico-alveolar fricative,s
1239,Galician,Voiceless postalveolar fricative,ʃ
1240,Galician,Voiceless dental plosive,t
1241,Galician,Voiceless postalveolar affricate,tʃ
1242,Galician,Voiced labiodental fricative,v
1243,Galician,Voiced apico-alveolar fricative,z
1244,Galician,Voiceless pharyngeal fricative,ħ
1245,Galician,Voiced postalveolar fricative,ʒ
1246,Galician,Voiced postalveolar affricate,dʒ
1247,Galician,Voiceless glottal fricative,h
1248,Galician,Voiceless alveolar affricate,ts
1249,Galician,Voiceless velar fricative,x
1250,Georgian,Voiced bilabial plosive,b
1251,Georgian,Voiced velar plosive,ɡ
1252,Georgian,Voiced dental plosive,d
1253,Georgian,Voiced labiodental fricative,v
1254,Georgian,Voiced alveolar fricative,z
1255,Georgian,Voiceless dental plosive,tʰ
1256,Georgian,Voiced alveolar lateral approximant,l
1257,Georgian,Voiced bilabial nasal,m
1258,Georgian,Voiced alveolar nasal,n
1259,Georgian,Voiced postalveolar fricative,ʒ
1260,Georgian,Voiced alveolar trill,r
1261,Georgian,Voiceless alveolar fricative,s
1262,Georgian,Voiceless bilabial plosive,pʰ
1263,Georgian,Voiceless velar plosive,kʰ
1264,Georgian,Voiced uvular fricative,ʁ
1265,Georgian,Voiceless postalveolar fricative,ʃ
1266,Georgian,Voiced alveolar affricate,dz
1267,Georgian,Voiceless uvular fricative,χ
1268,Georgian,Voiced postalveolar affricate,dʒ
1269,Georgian,Voiceless glottal fricative,h
1270,Georgian,Voiceless labiodental fricative,f
1271,Greek,Voiceless post-palatal plosive,c
1272,Greek,Voiceless velar plosive,k
1273,Greek,Voiceless velar fricative,x
1274,Greek,Voiceless post-palatal fricative,ç
1275,Greek,Voiced palatal approximant,j
1276,Greek,Voiced post-palatal fricative,ʝ
1277,Greek,Voiced velar fricative,ɣ
1278,Greek,Voiced velar plosive,ɡ
1279,Greek,Voiced post-palatal plosive,ɟ
1280,Greek,Voiceless bilabial plosive,p
1281,Greek,Voiceless labiodental fricative,f
1282,Greek,Voiced labiodental fricative,v
1283,Greek,Voiced bilabial plosive,b
1284,Greek,Voiced labial–velar approximant,w
1285,Greek,Voiceless alveolar plosive,t
1286,Greek,Voiceless dental fricative,θ
1287,Greek,Voiced dental fricative,ð
1288,Greek,Voiced alveolar plosive,d
1289,Greek,Voiceless glottal fricative,h
1290,Greek,Voiced alveolar lateral approximant,l
1291,Greek,Voiced palatal lateral approximant,ʎ
1292,Greek,Voiced bilabial nasal,m
1293,Greek,Voiced alveolar nasal,n
1294,Greek,Voiced palatal nasal,ɲ
1295,Greek,Voiced velar nasal,ŋ
1296,Greek,Voiced dental and alveolar taps and flaps,r
1297,Greek,Voiceless alveolar trill,r̥
1298,Greek,Voiceless alveolar fricative,s
1299,Greek,Voiced alveolar fricative,z
1300,Greenlandic,Voiceless palatal fricative,çː
1301,Greenlandic,Voiceless labiodental fricative,fː
1302,Greenlandic,Voiced velar fricative,ɣ
1303,Greenlandic,Voiced palatal approximant,j
1304,Greenlandic,Voiceless velar plosive,k
1305,Greenlandic,Voiced alveolar lateral approximant,l
1306,Greenlandic,Voiceless alveolar lateral fricative,ɬː
1307,Greenlandic,Voiced bilabial nasal,m
1308,Greenlandic,Voiced alveolar nasal,n
1309,Greenlandic,Voiced velar nasal,ŋ
1310,Greenlandic,Voiced uvular nasal,ɴ
1311,Greenlandic,Voiceless bilabial plosive,p
1312,Greenlandic,Voiceless uvular plosive,q
1313,Greenlandic,Voiced uvular fricative,ʁ
1314,Greenlandic,Voiceless alveolar fricative,s
1315,Greenlandic,Voiceless alveolar plosive,t
1316,Greenlandic,Voiceless alveolar affricate,ts
1317,Greenlandic,Voiced labiodental fricative,v
1318,Greenlandic,Voiceless uvular fricative,χː
1319,Gujarati,Voiced bilabial plosive,b
1320,Gujarati,Voiced dental plosive,d
1321,Gujarati,Voiced retroflex plosive,ɖ
1322,Gujarati,Voiced postalveolar affricate,dʒ
1323,Gujarati,Voiced velar plosive,ɡ
1324,Gujarati,Voiceless glottal fricative,h
1325,Gujarati,Voiced glottal fricative,ɦ
1326,Gujarati,Voiced palatal approximant,j
1327,Gujarati,Voiceless velar plosive,k
1328,Gujarati,Voiced alveolar lateral approximant,l
1329,Gujarati,Voiced retroflex lateral approximant,ɭ
1330,Gujarati,Voiced bilabial nasal,m
1331,Gujarati,Voiced alveolar nasal,n
1332,Gujarati,Voiced retroflex nasal,ɳ
1333,Gujarati,Voiced palatal nasal,ɲ
1334,Gujarati,Voiced velar nasal,ŋ
1335,Gujarati,Voiceless bilabial plosive,p
1336,Gujarati,Voiced dental and alveolar taps and flaps,ɾ
1337,Gujarati,Voiced retroflex flap,ɽ
1338,Gujarati,Voiceless dental sibilant fricative,s
1339,Gujarati,Voiceless retroflex fricative,ʂ
1340,Gujarati,Voiceless postalveolar fricative,ʃ
1341,Gujarati,Voiceless dental plosive,t
1342,Gujarati,Voiceless retroflex plosive,ʈ
1343,Gujarati,Voiceless postalveolar affricate,tʃ
1344,Gujarati,Voiced labiodental approximant,ʋ
1345,Haitian_Creole,Voiced bilabial plosive,b
1346,Haitian_Creole,Voiceless postalveolar fricative,ʃ
1347,Haitian_Creole,Voiced alveolar plosive,d
1348,Haitian_Creole,Voiceless labiodental fricative,f
1349,Haitian_Creole,Voiced velar plosive,ɡ
1350,Haitian_Creole,Voiced velar fricative,ɣ
1351,Haitian_Creole,Voiceless glottal fricative,h
1352,Haitian_Creole,Voiced palatal approximant,j
1353,Haitian_Creole,Voiceless velar plosive,k
1354,Haitian_Creole,Voiced alveolar lateral approximant,l
1355,Haitian_Creole,Voiced bilabial nasal,m
1356,Haitian_Creole,Voiced alveolar nasal,n
1357,Haitian_Creole,Voiced velar nasal,ŋ
1358,Haitian_Creole,Voiceless bilabial plosive,p
1359,Haitian_Creole,Voiceless alveolar fricative,s
1360,Haitian_Creole,Voiceless alveolar plosive,t
1361,Haitian_Creole,Voiced labiodental fricative,v
1362,Haitian_Creole,Voiced labial–velar approximant,w
1363,Haitian_Creole,Voiced labial–palatal approximant,ɥ
1364,Haitian_Creole,Voiced alveolar fricative,z
1365,Haitian_Creole,Voiced postalveolar fricative,ʒ
1366,Haitian_Creole,Voiced postalveolar affricate,dʒ
1367,Hawaiian,Voiceless glottal fricative,h
1368,Hawaiian,Voiced palatal approximant,j
1369,Hawaiian,Voiceless velar plosive,k
1370,Hawaiian,Voiced alveolar lateral approximant,l
1371,Hawaiian,Voiced bilabial nasal,m
1372,Hawaiian,Voiced alveolar nasal,n
1373,Hawaiian,Voiceless bilabial plosive,p
1374,Hawaiian,Voiceless alveolar plosive,t
1375,Hawaiian,Voiced labiodental fricative,v
1376,Hawaiian,Voiced labial–velar approximant,w
1377,Hawaiian,Glottal stop,ʔ
1378,Hebrew,Voiced alveolar trill,r
1379,Hebrew,Voiced dental and alveolar taps and flaps,ɾ
1380,Hebrew,Voiced labial–velar approximant,w
1381,Hindi_and_Urdu,Voiced bilabial plosive,b
1382,Hindi_and_Urdu,Voiced dental plosive,d
1383,Hindi_and_Urdu,Voiced postalveolar affricate,dʒ
1384,Hindi_and_Urdu,Voiced retroflex plosive,ɖ
1385,Hindi_and_Urdu,Voiceless labiodental fricative,f
1386,Hindi_and_Urdu,Voiced velar plosive,ɡ
1387,Hindi_and_Urdu,Glottal stop,ʔ
1388,Hindi_and_Urdu,Voiced velar fricative,ɣ
1389,Hindi_and_Urdu,Voiced glottal fricative,ɦ
1390,Hindi_and_Urdu,Voiced palatal approximant,j
1391,Hindi_and_Urdu,Voiceless velar plosive,k
1392,Hindi_and_Urdu,Voiced alveolar lateral approximant,l
1393,Hindi_and_Urdu,Voiced bilabial nasal,m
1394,Hindi_and_Urdu,Voiced dental nasal,n
1395,Hindi_and_Urdu,Voiced retroflex nasal,ɳ
1396,Hindi_and_Urdu,Voiced velar nasal,ŋ
1397,Hindi_and_Urdu,Voiceless bilabial plosive,p
1398,Hindi_and_Urdu,Voiceless uvular plosive,q
1399,Hindi_and_Urdu,Voiced alveolar trill,r
1400,Hindi_and_Urdu,Voiced dental and alveolar taps and flaps,ɾ
1401,Hindi_and_Urdu,Voiced retroflex flap,ɽ
1402,Hindi_and_Urdu,Voiceless alveolar fricative,s
1403,Hindi_and_Urdu,Voiceless retroflex fricative,ʂ
1404,Hindi_and_Urdu,Voiceless postalveolar fricative,ʃ
1405,Hindi_and_Urdu,Voiceless dental plosive,t
1406,Hindi_and_Urdu,Voiceless retroflex plosive,ʈ
1407,Hindi_and_Urdu,Voiced labiodental approximant,ʋ
1408,Hindi_and_Urdu,Voiced labial–velar approximant,w
1409,Hindi_and_Urdu,Voiceless velar fricative,x
1410,Hindi_and_Urdu,Voiced alveolar fricative,z
1411,Hindi_and_Urdu,Voiced postalveolar fricative,ʒ
1412,Hmong,Voiceless palatal plosive,c
1413,Hmong,Voiced alveolar plosive,d
1414,Hmong,Voiceless labiodental fricative,f
1415,Hmong,Voiced velar nasal,ŋ
1416,Hmong,Voiceless glottal fricative,h
1417,Hmong,Voiceless bilabial nasal,m̥
1418,Hmong,Voiceless alveolar nasal,n̥
1419,Hmong,Voiceless palatal nasal,ɲ̥
1420,Hmong,Voiced alveolar lateral approximant,l
1421,Hmong,Voiced bilabial nasal,m
1422,Hmong,Voiced alveolar nasal,n
1423,Hmong,Voiced palatal nasal,ɲ
1424,Hmong,Voiceless bilabial plosive,p
1425,Hmong,Voiceless uvular plosive,q
1426,Hmong,Voiceless retroflex plosive,ʈ
1427,Hmong,Voiceless retroflex fricative,ʂ
1428,Hmong,Voiceless alveolar plosive,t
1429,Hmong,Voiceless alveolar affricate,ts
1430,Hmong,Voiceless retroflex affricate,ʈʂ
1431,Hmong,Voiced labiodental fricative,v
1432,Hmong,Voiceless alveolar fricative,s
1433,Hmong,Voiceless palatal fricative,ç
1434,Hmong,Voiced palatal fricative,ʝ
1435,Hmong,Voiced retroflex fricative,ʐ
1436,Hmong,Glottal stop,ʔ
1437,Hungarian,Voiced bilabial plosive,b
1438,Hungarian,Voiceless palatal plosive,c
1439,Hungarian,Voiced dental plosive,d
1440,Hungarian,Voiceless labiodental fricative,f
1441,Hungarian,Voiced velar plosive,ɡ
1442,Hungarian,Voiceless glottal fricative,h
1443,Hungarian,Voiced palatal approximant,j
1444,Hungarian,Voiced palatal plosive,ɟ
1445,Hungarian,Voiceless velar plosive,k
1446,Hungarian,Voiced alveolar lateral approximant,l
1447,Hungarian,Voiced bilabial nasal,m
1448,Hungarian,Voiced dental nasal,n
1449,Hungarian,Voiced velar nasal,ŋ
1450,Hungarian,Voiced palatal nasal,ɲ
1451,Hungarian,Voiceless bilabial plosive,p
1452,Hungarian,Voiced dental trill,r
1453,Hungarian,Voiceless dental sibilant fricative,s
1454,Hungarian,Voiceless postalveolar fricative,ʃ
1455,Hungarian,Voiceless dental plosive,t
1456,Hungarian,Voiced labiodental fricative,v
1457,Hungarian,Voiced dental sibilant fricative,z
1458,Hungarian,Voiced postalveolar fricative,ʒ
1459,Icelandic,Voiceless palatal plosive,c
1460,Icelandic,Voiceless palatal fricative,ç
1461,Icelandic,Voiced alveolar non-sibilant fricative,ð
1462,Icelandic,Voiceless labiodental fricative,f
1463,Icelandic,Voiced velar fricative,ɣ
1464,Icelandic,Voiceless glottal fricative,h
1465,Icelandic,Voiced palatal approximant,j
1466,Icelandic,Voiceless velar plosive,k
1467,Icelandic,Voiced alveolar lateral approximant,l
1468,Icelandic,Voiceless alveolar lateral fricative,l̥
1469,Icelandic,Voiced bilabial nasal,m
1470,Icelandic,Voiceless bilabial nasal,m̥
1471,Icelandic,Voiced alveolar nasal,n
1472,Icelandic,Voiceless alveolar nasal,n̥
1473,Icelandic,Voiced palatal nasal,ɲ
1474,Icelandic,Voiceless palatal nasal,ɲ̊
1475,Icelandic,Voiced velar nasal,ŋ
1476,Icelandic,Voiceless velar nasal,ŋ̊
1477,Icelandic,Voiceless bilabial plosive,p
1478,Icelandic,Voiced alveolar trill,r
1479,Icelandic,Voiceless alveolar trill,r̥
1480,Icelandic,Voiceless apico-alveolar fricative,s
1481,Icelandic,Voiceless dental plosive,t
1482,Icelandic,Voiceless alveolar non-sibilant fricative,θ
1483,Icelandic,Voiced labiodental fricative,v
1484,Icelandic,Voiceless velar fricative,x
1485,Igbo,Voiced bilabial plosive,b
1486,Igbo,Voiced alveolar plosive,d
1487,Igbo,Voiceless labiodental fricative,f
1488,Igbo,Voiced velar plosive,ɡ
1489,Igbo,Voiced velar fricative,ɣ
1490,Igbo,Voiceless glottal fricative,h
1491,Igbo,Voiced palatal approximant,j
1492,Igbo,Voiceless velar plosive,k
1493,Igbo,Voiced alveolar lateral approximant,l
1494,Igbo,Voiced bilabial nasal,m
1495,Igbo,Voiced alveolar nasal,n
1496,Igbo,Voiced palatal nasal,ɲ
1497,Igbo,Voiced velar nasal,ŋ
1498,Igbo,Voiceless bilabial plosive,p
1499,Igbo,Voiced alveolar trill,r
1500,Igbo,Voiceless alveolar fricative,s
1501,Igbo,Voiceless postalveolar fricative,ʃ
1502,Igbo,Voiceless alveolar plosive,t
1503,Igbo,Voiced labiodental fricative,v
1504,Igbo,Voiced labial–velar approximant,w
1505,Igbo,Voiced alveolar fricative,z
1506,Malay,Voiced bilabial plosive,b
1507,Malay,Voiced alveolar plosive,d
1508,Malay,Voiced postalveolar affricate,dʒ
1509,Malay,Voiceless labiodental fricative,f
1510,Malay,Voiced velar plosive,ɡ
1511,Malay,Voiceless glottal fricative,h
1512,Malay,Voiced palatal approximant,j
1513,Malay,Voiceless velar plosive,k
1514,Malay,Voiced alveolar lateral approximant,l
1515,Malay,Voiced bilabial nasal,m
1516,Malay,Voiced alveolar nasal,n
1517,Malay,Voiced velar nasal,ŋ
1518,Malay,Voiced palatal nasal,ɲ
1519,Malay,Voiceless bilabial plosive,p
1520,Malay,Voiced alveolar trill,r
1521,Malay,Voiceless alveolar fricative,s
1522,Malay,Voiceless postalveolar fricative,ʃ
1523,Malay,Voiceless alveolar plosive,t
1524,Malay,Voiceless postalveolar affricate,tʃ
1525,Malay,Voiced labiodental fricative,v
1526,Malay,Voiced labial–velar approximant,w
1527,Malay,Voiceless velar fricative,x
1528,Malay,Voiced alveolar fricative,z
1529,Malay,Glottal stop,ʔ
1530,Inuktitut,Voiceless glottal fricative,h
1531,Inuktitut,Voiceless bilabial plosive,p
1532,Inuktitut,Voiceless alveolar plosive,t
1533,Inuktitut,Voiceless velar plosive,k
1534,Inuktitut,Voiced velar fricative,ɣ
1535,Inuktitut,Voiced bilabial nasal,m
1536,Inuktitut,Voiced alveolar nasal,n
1537,Inuktitut,Voiceless alveolar fricative,s
1538,Inuktitut,Voiced alveolar lateral approximant,l
1539,Inuktitut,Voiced palatal approximant,j
1540,Inuktitut,Voiced labiodental fricative,v
1541,Inuktitut,Voiced uvular fricative,ʁ
1542,Inuktitut,Voiceless uvular plosive,q
1543,Inuktitut,Voiced velar nasal,ŋ
1544,Inuktitut,Voiced velar nasal,ŋː
1545,Inuktitut,Voiceless alveolar lateral fricative,ɬ
1546,Inupiaq,Voiceless glottal fricative,h
1547,Inupiaq,Voiced velar fricative,ɣ
1548,Inupiaq,Voiced palatal approximant,j
1549,Inupiaq,Voiceless velar plosive,k
1550,Inupiaq,Voiced alveolar lateral approximant,l
1551,Inupiaq,Voiceless alveolar lateral fricative,ɬ
1552,Inupiaq,Voiced palatal lateral approximant,ʎ
1553,Inupiaq,Voiceless palatal lateral fricative,ʎ̥
1554,Inupiaq,Voiced bilabial nasal,m
1555,Inupiaq,Voiced alveolar nasal,n
1556,Inupiaq,Voiced velar nasal,ŋ
1557,Inupiaq,Voiced palatal nasal,ɲ
1558,Inupiaq,Voiceless bilabial plosive,p
1559,Inupiaq,Voiceless uvular plosive,q
1560,Inupiaq,Voiced uvular fricative,ʁ
1561,Inupiaq,Voiceless alveolar fricative,s
1562,Inupiaq,Voiceless retroflex fricative,ʂ
1563,Inupiaq,Voiceless alveolar plosive,t
1564,Inupiaq,Voiceless postalveolar affricate,tʃ
1565,Inupiaq,Voiced labiodental fricative,v
1566,Inupiaq,Voiced retroflex fricative,ʐ
1567,Inupiaq,Voiceless labiodental fricative,f
1568,Inupiaq,Voiced uvular nasal,ɴ
1569,Inupiaq,Voiceless velar fricative,x
1570,Inupiaq,Voiceless uvular fricative,χ
1571,Irish,Voiced bilabial plosive,bˠ
1572,Irish,Voiceless labiodental fricative,fˠ
1573,Irish,Voiced velar plosive,ɡ
1574,Irish,Voiced palatal plosive,ɟ
1575,Irish,Voiced velar fricative,ɣ
1576,Irish,Voiced palatal approximant,j
1577,Irish,Voiceless glottal fricative,h
1578,Irish,Voiceless velar plosive,k
1579,Irish,Voiceless palatal plosive,c
1580,Irish,Voiced alveolar lateral approximant,lˠ
1581,Irish,Voiced bilabial nasal,mˠ
1582,Irish,Voiced alveolar nasal,nˠ
1583,Irish,Voiced velar nasal,ŋ
1584,Irish,Voiced palatal nasal,ɲ
1585,Irish,Voiceless bilabial plosive,pˠ
1586,Irish,Voiced dental and alveolar taps and flaps,ɾˠ
1587,Irish,Voiceless alveolar fricative,sˠ
1588,Irish,Voiceless postalveolar fricative,ʃ
1589,Irish,Voiced labial–velar approximant,w
1590,Irish,Voiceless velar fricative,x
1591,Irish,Voiceless palatal fricative,ç
1592,Lao,Voiced bilabial plosive,b
1593,Lao,Voiced alveolar plosive,d
1594,Lao,Voiceless labiodental fricative,f
1595,Lao,Voiceless glottal fricative,h
1596,Lao,Voiced palatal approximant,j
1597,Lao,Voiceless velar plosive,k
1598,Lao,Voiced alveolar lateral approximant,l
1599,Lao,Voiced bilabial nasal,m
1600,Lao,Voiced alveolar nasal,n
1601,Lao,Voiced velar nasal,ŋ
1602,Lao,Voiced palatal nasal,ɲ
1603,Lao,Voiceless bilabial plosive,p
1604,Lao,Voiced alveolar trill,r
1605,Lao,Voiceless alveolar fricative,s
1606,Lao,Voiceless alveolar plosive,t
1607,Lao,Voiceless alveolo-palatal affricate,tɕ
1608,Lao,Voiced labial–velar approximant,w
1609,Lao,Voiceless velar fricative,x
1610,Lao,Glottal stop,ʔ
1611,Lao,Voiced palatal approximant,j
1612,Lao,Voiceless velar plosive,k
1613,Lao,Voiced bilabial nasal,m
1614,Lao,Voiced alveolar nasal,n
1615,Lao,Voiced velar nasal,ŋ
1616,Lao,Voiceless bilabial plosive,p
1617,Lao,Voiceless alveolar plosive,t
1618,Lao,Voiced labial–velar approximant,w
1619,Lao,Glottal stop,ʔ
1620,Italian,Voiced bilabial plosive,b
1621,Italian,Voiced dental plosive,d
1622,Italian,Voiced dental affricate,dz
1623,Italian,Voiced postalveolar affricate,dʒ
1624,Italian,Voiceless labiodental fricative,f
1625,Italian,Voiced velar plosive,ɡ
1626,Italian,Voiceless velar plosive,k
1627,Italian,Voiced alveolar lateral approximant,l
1628,Italian,Voiced palatal lateral approximant,ʎ
1629,Italian,Voiced bilabial nasal,m
1630,Italian,Voiced labiodental nasal,ɱ
1631,Italian,Voiced alveolar nasal,n
1632,Italian,Voiced velar nasal,ŋ
1633,Italian,Voiced palatal nasal,ɲ
1634,Italian,Voiceless bilabial plosive,p
1635,Italian,Voiced alveolar trill,r
1636,Italian,Voiceless dental sibilant fricative,s
1637,Italian,Voiceless postalveolar fricative,ʃ
1638,Italian,Voiceless dental plosive,t
1639,Italian,Voiceless dental affricate,ts
1640,Italian,Voiceless postalveolar affricate,tʃ
1641,Italian,Voiced labiodental fricative,v
1642,Italian,Voiced dental sibilant fricative,z
1643,Italian,Voiceless glottal fricative,h
1644,Italian,Voiceless dental fricative,θ
1645,Italian,Voiceless velar fricative,x
1646,Italian,Voiced postalveolar fricative,ʒ
1647,Central_Italian,Voiced bilabial plosive,b
1648,Central_Italian,Voiced bilabial nasal,m
1649,Central_Italian,Voiced dental plosive,d
1650,Central_Italian,Voiced alveolar lateral approximant,l
1651,Central_Italian,Voiced alveolar nasal,n
1652,Central_Italian,Voiced dental affricate,dz
1653,Central_Italian,Voiced postalveolar affricate,dʒ
1654,Central_Italian,Voiced postalveolar fricative,ʒ
1655,Central_Italian,Voiceless labiodental fricative,f
1656,Central_Italian,Voiced velar plosive,ɡ
1657,Central_Italian,Voiced palatal approximant,j
1658,Central_Italian,Voiced velar plosive,ɡ
1659,Central_Italian,Voiceless velar plosive,k
1660,Central_Italian,Voiceless glottal fricative,h
1661,Central_Italian,Voiced alveolar lateral approximant,l
1662,Central_Italian,Voiced alveolar trill,r
1663,Central_Italian,Voiced dental and alveolar taps and flaps,ɾ
1664,Central_Italian,Voiced palatal approximant,j
1665,Central_Italian,Voiced palatal lateral approximant,ʎ
1666,Central_Italian,Voiced bilabial nasal,m
1667,Central_Italian,Voiced alveolar nasal,n
1668,Central_Italian,Voiced palatal nasal,ɲ
1669,Central_Italian,Voiced velar nasal,ŋ
1670,Central_Italian,Voiced labiodental nasal,ɱ
1671,Central_Italian,Voiced bilabial nasal,m
1672,Central_Italian,Voiced palatal nasal,ɲ
1673,Central_Italian,Voiced bilabial plosive,b
1674,Central_Italian,Voiceless bilabial plosive,p
1675,Central_Italian,Voiceless bilabial fricative,ɸ
1676,Central_Italian,Voiced alveolar trill,r
1677,Central_Italian,Voiced dental and alveolar taps and flaps,ɾ
1678,Central_Italian,Voiceless dental sibilant fricative,s
1679,Central_Italian,Voiceless dental affricate,ts
1680,Central_Italian,Voiceless postalveolar fricative,ʃ
1681,Central_Italian,Voiced dental plosive,d
1682,Central_Italian,Voiceless dental plosive,t
1683,Central_Italian,Voiceless dental fricative,θ
1684,Central_Italian,Voiceless dental affricate,ts
1685,Central_Italian,Voiced postalveolar affricate,dʒ
1686,Central_Italian,Voiceless postalveolar affricate,tʃ
1687,Central_Italian,Voiceless postalveolar fricative,ʃ
1688,Central_Italian,Voiced labiodental fricative,v
1689,Central_Italian,Voiced labial–velar approximant,w
1690,Central_Italian,Voiced dental sibilant fricative,z
1691,Central_Italian,Voiceless dental sibilant fricative,s
1692,Japanese,Voiced bilabial plosive,b
1693,Japanese,Voiceless palatal fricative,ç
1694,Japanese,Voiceless alveolo-palatal fricative,ɕ
1695,Japanese,Voiced alveolar plosive,d
1696,Japanese,Voiced alveolar affricate,dz
1697,Japanese,Voiced alveolo-palatal affricate,dʑ
1698,Japanese,Voiceless bilabial fricative,ɸ
1699,Japanese,Voiced velar plosive,ɡ
