,Language,Name,Symbol
1130,Fijian,Voiced bilabial nasal,m
1131,Fijian,Voiced alveolar nasal,n
1132,Fijian,Voiced velar nasal,ŋ
1133,Fijian,Voiceless bilabial plosive,p
1134,Fijian,Voiced alveolar trill,r
1135,Fijian,Voiceless alveolar fricative,s
1136,Fijian,Voiceless alveolar plosive,t
1137,Fijian,Voiceless postalveolar affricate,tʃ
1138,Fijian,Voiced velar approximant,ɰ
1139,Finnish,Voiced bilabial plosive,b
1140,Finnish,Voiced alveolar plosive,d
1141,Finnish,Voiceless labiodental fricative,f
1142,Finnish,Voiced velar plosive,ɡ
1143,Finnish,Voiceless glottal fricative,h
1144,Finnish,Voiced palatal approximant,j
1145,Finnish,Voiceless velar plosive,k
1146,Finnish,Voiceless velar plosive,kː
1147,Finnish,Voiced alveolar lateral approximant,l
1148,Finnish,Voiced alveolar lateral approximant,lː
1149,Finnish,Voiced bilabial nasal,m
1150,Finnish,Voiced bilabial nasal,mː
1151,Finnish,Voiced alveolar nasal,n
1152,Finnish,Voiced alveolar nasal,nː
1153,Finnish,Voiced velar nasal,ŋ
1154,Finnish,Voiced velar nasal,ŋː
1155,Finnish,Voiceless bilabial plosive,p
1156,Finnish,Voiceless bilabial plosive,pː
1157,Finnish,Voiced alveolar trill,r
1158,Finnish,Voiceless alveolar fricative,s
1159,Finnish,Voiceless alveolar fricative,sː
1160,Finnish,Voiceless postalveolar fricative,ʃ
1161,Finnish,Voiceless dental plosive,t
1162,Finnish,Voiceless dental plosive,tː
1163,Finnish,Voiced labiodental approximant,ʋ
1164,Finnish,Glottal stop,ʔ
1165,Franco-Proven%C3%A7al,Voiced bilabial plosive,b
1166,Franco-Proven%C3%A7al,Voiceless palatal fricative,ç
1167,Franco-Proven%C3%A7al,Voiced dental plosive,d
1168,Franco-Proven%C3%A7al,Voiced dental fricative,ð
1169,Franco-Proven%C3%A7al,Voiceless labiodental fricative,f
1170,Franco-Proven%C3%A7al,Voiced velar plosive,ɡ
1171,Franco-Proven%C3%A7al,Voiced alveolar affricate,dz
1172,Franco-Proven%C3%A7al,Voiced postalveolar affricate,dʒ
1173,Franco-Proven%C3%A7al,Voiced palatal plosive,ɟ
1174,Franco-Proven%C3%A7al,Voiced postalveolar fricative,ʒ
1175,Franco-Proven%C3%A7al,Voiceless glottal fricative,h
1176,Franco-Proven%C3%A7al,Voiceless velar plosive,k
1177,Franco-Proven%C3%A7al,Voiceless palatal plosive,c
1178,Franco-Proven%C3%A7al,Voiceless postalveolar fricative,ʃ
1179,Franco-Proven%C3%A7al,Voiceless alveolar affricate,ts
1180,Franco-Proven%C3%A7al,Voiceless postalveolar affricate,tʃ
1181,Franco-Proven%C3%A7al,Voiced alveolar lateral approximant,l
1182,Franco-Proven%C3%A7al,Voiced palatal lateral approximant,ʎ
1183,Franco-Proven%C3%A7al,Voiced bilabial nasal,m
1184,Franco-Proven%C3%A7al,Voiced alveolar nasal,n
1185,Franco-Proven%C3%A7al,Voiced palatal nasal,ɲ
1186,Franco-Proven%C3%A7al,Voiced velar nasal,ŋ
1187,Franco-Proven%C3%A7al,Voiceless bilabial plosive,p
1188,Franco-Proven%C3%A7al,Voiced alveolar trill,r
1189,Franco-Proven%C3%A7al,Voiced uvular fricative,ʁ
1190,Franco-Proven%C3%A7al,Voiceless alveolar fricative,s
1191,Franco-Proven%C3%A7al,Voiceless dental plosive,t
1192,Franco-Proven%C3%A7al,Voiceless dental fricative,θ
1193,Franco-Proven%C3%A7al,Voiced labiodental fricative,v
1194,Franco-Proven%C3%A7al,Voiced alveolar fricative,z
1195,French,Voiced bilabial plosive,b
1196,French,Voiced dental plosive,d
1197,French,Voiceless labiodental fricative,f
1198,French,Voiced velar plosive,ɡ
1199,French,Voiceless velar plosive,k
1200,French,Voiced alveolar lateral approximant,l
1201,French,Voiced bilabial nasal,m
1202,French,Voiced dental nasal,n
1203,French,Voiced palatal nasal,ɲ
1204,French,Voiced velar nasal,ŋ
1205,French,Voiceless bilabial plosive,p
1206,French,Voiced uvular fricative,ʁ
1207,French,Voiceless alveolar fricative,s
1208,French,Voiceless postalveolar fricative,ʃ
1209,French,Voiceless dental plosive,t
1210,French,Voiced labiodental fricative,v
1211,French,Voiced alveolar fricative,z
1212,French,Voiced postalveolar fricative,ʒ
1213,French,Voiced palatal approximant,j
1214,French,Voiced labial–velar approximant,w
1215,French,Voiced labial–palatal approximant,ɥ
1216,Galician,Voiced bilabial plosive,b
1217,Galician,Voiced bilabial approximant,β
1218,Galician,Voiced dental plosive,d
1219,Galician,Voiced dental approximant,ð
1220,Galician,Voiceless labiodental fricative,f
1221,Galician,Voiced velar plosive,ɡ
1222,Galician,Voiced velar approximant,ɣ
1223,Galician,Voiced palatal plosive,ɟ
1224,Galician,Voiceless velar plosive,k
1225,Galician,Voiced alveolar lateral approximant,l
1226,Galician,Voiced bilabial nasal,m
1227,Galician,Voiced alveolar nasal,n
1228,Galician,Voiced velar nasal,ŋ
1229,Galician,Voiced palatal nasal,ɲ
1230,Galician,Voiceless bilabial plosive,p
1231,Galician,Voiceless dental fricative,θ
1232,Galician,Voiced alveolar trill,r
1233,Galician,Voiced dental and alveolar taps and flaps,ɾ
1234,Galician,Voiceless apico-alveolar fricative,s
1235,Galician,Voiceless postalveolar fricative,ʃ
1236,Galician,Voiceless dental plosive,t
1237,Galician,Voiceless postalveolar affricate,tʃ
1238,Galician,Voiced labiodental fricative,v
1239,Galician,Voiced apico-alveolar fricative,z
1240,Galician,Voiceless pharyngeal fricative,ħ
1241,Galician,Voiced postalveolar fricative,ʒ
1242,Galician,Voiced postalveolar affricate,dʒ
1243,Georgian,Voiced bilabial plosive,b
1244,Georgian,Voiced velar plosive,ɡ
1245,Georgian,Voiced dental plosive,d
1246,Georgian,Voiced labiodental fricative,v
1247,Georgian,Voiced alveolar fricative,z
1248,Georgian,Voiceless dental plosive,tʰ
1249,Georgian,Voiced alveolar lateral approximant,l
1250,Georgian,Voiced bilabial nasal,m
1251,Georgian,Voiced alveolar nasal,n
1252,Georgian,Voiced postalveolar fricative,ʒ
1253,Georgian,Voiced alveolar trill,r
1254,Georgian,Voiceless alveolar fricative,s
1255,Georgian,Voiceless bilabial plosive,pʰ
1256,Georgian,Voiceless velar plosive,kʰ
1257,Georgian,Voiced uvular fricative,ʁ
1258,Georgian,Voiceless postalveolar fricative,ʃ
1259,Georgian,Voiced alveolar affricate,dz
1260,Georgian,Voiceless uvular fricative,χ
1261,Georgian,Voiced postalveolar affricate,dʒ
1262,Georgian,Voiceless glottal fricative,h
1263,Georgian,Voiceless labiodental fricative,f
1264,Georgian,Glottal stop,ʔ
1265,Greek,Voiceless post-palatal plosive,c
1266,Greek,Voiceless velar plosive,k
1267,Greek,Voiceless velar fricative,x
1268,Greek,Voiceless post-palatal fricative,ç
1269,Greek,Voiced palatal approximant,j
1270,Greek,Voiced post-palatal fricative,ʝ
1271,Greek,Voiced velar fricative,ɣ
1272,Greek,Voiced velar plosive,ɡ
1273,Greek,Voiced post-palatal plosive,ɟ
1274,Greek,Voiceless bilabial plosive,p
1275,Greek,Voiceless labiodental fricative,f
1276,Greek,Voiced labiodental fricative,v
1277,Greek,Voiced bilabial plosive,b
1278,Greek,Voiced labial–velar approximant,w
1279,Greek,Voiceless alveolar plosive,t
1280,Greek,Voiceless dental fricative,θ
1281,Greek,Voiced dental fricative,ð
1282,Greek,Voiced alveolar plosive,d
1283,Greek,Voiceless glottal fricative,h
1284,Greek,Voiced alveolar lateral approximant,l
1285,Greek,Voiced palatal lateral approximant,ʎ
1286,Greek,Voiced bilabial nasal,m
1287,Greek,Voiced alveolar nasal,n
1288,Greek,Voiced palatal nasal,ɲ
1289,Greek,Voiced velar nasal,ŋ
1290,Greek,Voiced dental and alveolar taps and flaps,r
1291,Greek,Voiceless alveolar trill,r̥
1292,Greek,Voiceless alveolar fricative,s
1293,Greek,Voiced alveolar fricative,z
1294,Greenlandic,Voiceless palatal fricative,çː
1295,Greenlandic,Voiceless labiodental fricative,fː
1296,Greenlandic,Voiced velar fricative,ɣ
1297,Greenlandic,Voiced palatal approximant,j
1298,Greenlandic,Voiceless velar plosive,k
1299,Greenlandic,Voiced alveolar lateral approximant,l
1300,Greenlandic,Voiceless alveolar lateral fricative,ɬː
1301,Greenlandic,Voiced bilabial nasal,m
1302,Greenlandic,Voiced alveolar nasal,n
1303,Greenlandic,Voiced velar nasal,ŋ
1304,Greenlandic,Voiced uvular nasal,ɴ
1305,Greenlandic,Voiceless bilabial plosive,p
1306,Greenlandic,Voiceless uvular plosive,q
1307,Greenlandic,Voiced uvular fricative,ʁ
1308,Greenlandic,Voiceless alveolar fricative,s
1309,Greenlandic,Voiceless alveolar plosive,t
1310,Greenlandic,Voiceless alveolar affricate,ts
1311,Greenlandic,Voiced labiodental fricative,v
1312,Greenlandic,Voiceless uvular fricative,χː
1313,Gujarati,Voiced bilabial plosive,b
1314,Gujarati,Voiced dental plosive,d
1315,Gujarati,Voiced retroflex plosive,ɖ
1316,Gujarati,Voiced postalveolar affricate,dʒ
1317,Gujarati,Voiced velar plosive,ɡ
1318,Gujarati,Voiceless glottal fricative,h
1319,Gujarati,Voiced glottal fricative,ɦ
1320,Gujarati,Voiced palatal approximant,j
1321,Gujarati,Voiceless velar plosive,k
1322,Gujarati,Voiced alveolar lateral approximant,l
1323,Gujarati,Voiced retroflex lateral approximant,ɭ
1324,Gujarati,Voiced bilabial nasal,m
1325,Gujarati,Voiced alveolar nasal,n
1326,Gujarati,Voiced retroflex nasal,ɳ
1327,Gujarati,Voiced palatal nasal,ɲ
1328,Gujarati,Voiced velar nasal,ŋ
1329,Gujarati,Voiceless bilabial plosive,p
1330,Gujarati,Voiced dental and alveolar taps and flaps,ɾ
1331,Gujarati,Voiced retroflex flap,ɽ
1332,Gujarati,Voiceless dental sibilant fricative,s
1333,Gujarati,Voiceless retroflex fricative,ʂ
1334,Gujarati,Voiceless postalveolar fricative,ʃ
1335,Gujarati,Voiceless dental plosive,t
1336,Gujarati,Voiceless retroflex plosive,ʈ
1337,Gujarati,Voiceless postalveolar affricate,tʃ
1338,Gujarati,Voiced labiodental approximant,ʋ
1339,Haitian_Creole,Voiced bilabial plosive,b
1340,Haitian_Creole,Voiceless postalveolar fricative,ʃ
1341,Haitian_Creole,Voiced alveolar plosive,d
1342,Haitian_Creole,Voiceless labiodental fricative,f
1343,Haitian_Creole,Voiced velar plosive,ɡ
1344,Haitian_Creole,Voiced velar fricative,ɣ
1345,Haitian_Creole,Voiceless glottal fricative,h
1346,Haitian_Creole,Voiced palatal approximant,j
1347,Haitian_Creole,Voiceless velar plosive,k
1348,Haitian_Creole,Voiced alveolar lateral approximant,l
1349,Haitian_Creole,Voiced bilabial nasal,m
1350,Haitian_Creole,Voiced alveolar nasal,n
1351,Haitian_Creole,Voiced velar nasal,ŋ
1352,Haitian_Creole,Voiceless bilabial plosive,p
1353,Haitian_Creole,Voiceless alveolar fricative,s
1354,Haitian_Creole,Voiceless alveolar plosive,t
1355,Haitian_Creole,Voiced labiodental fricative,v
1356,Haitian_Creole,Voiced labial–velar approximant,w
1357,Haitian_Creole,Voiced labial–palatal approximant,ɥ
1358,Haitian_Creole,Voiced alveolar fricative,z
1359,Haitian_Creole,Voiced postalveolar fricative,ʒ
1360,Haitian_Creole,Voiced postalveolar affricate,dʒ
1361,Hawaiian,Voiceless glottal fricative,h
1362,Hawaiian,Voiced palatal approximant,j
1363,Hawaiian,Voiceless velar plosive,k
1364,Hawaiian,Voiced alveolar lateral approximant,l
1365,Hawaiian,Voiced bilabial nasal,m
1366,Hawaiian,Voiced alveolar nasal,n
1367,Hawaiian,Voiceless bilabial plosive,p
1368,Hawaiian,Voiceless alveolar plosive,t
1369,Hawaiian,Voiced labiodental fricative,v
1370,Hawaiian,Voiced labial–velar approximant,w
1371,Hawaiian,Glottal stop,ʔ
1372,Hebrew,Voiced alveolar trill,r
1373,Hebrew,Voiced dental and alveolar taps and flaps,ɾ
1374,Hebrew,Voiced labial–velar approximant,w
1375,Hebrew,Voiced labial–velar approximant,w
1376,Hebrew,Voiced labiodental fricative,v
1377,Hebrew,Voiced velar fricative,ɣ
1378,Hindi_and_Urdu,Voiced bilabial plosive,b
1379,Hindi_and_Urdu,Voiced dental plosive,d
1380,Hindi_and_Urdu,Voiced postalveolar affricate,dʒ
1381,Hindi_and_Urdu,Voiced retroflex plosive,ɖ
1382,Hindi_and_Urdu,Voiceless labiodental fricative,f
1383,Hindi_and_Urdu,Voiced velar plosive,ɡ
1384,Hindi_and_Urdu,Glottal stop,ʔ
1385,Hindi_and_Urdu,Voiced velar fricative,ɣ
1386,Hindi_and_Urdu,Voiced glottal fricative,ɦ
1387,Hindi_and_Urdu,Voiced palatal approximant,j
1388,Hindi_and_Urdu,Voiceless velar plosive,k
1389,Hindi_and_Urdu,Voiced alveolar lateral approximant,l
1390,Hindi_and_Urdu,Voiced bilabial nasal,m
1391,Hindi_and_Urdu,Voiced alveolar nasal,n
1392,Hindi_and_Urdu,Voiced retroflex nasal,ɳ
1393,Hindi_and_Urdu,Voiced velar nasal,ŋ
1394,Hindi_and_Urdu,Voiceless bilabial plosive,p
1395,Hindi_and_Urdu,Voiceless uvular plosive,q
1396,Hindi_and_Urdu,Voiced alveolar trill,r
1397,Hindi_and_Urdu,Voiced dental and alveolar taps and flaps,ɾ
1398,Hindi_and_Urdu,Voiced retroflex flap,ɽ
1399,Hindi_and_Urdu,Voiceless alveolar fricative,s
1400,Hindi_and_Urdu,Voiceless retroflex fricative,ʂ
1401,Hindi_and_Urdu,Voiceless postalveolar fricative,ʃ
1402,Hindi_and_Urdu,Voiceless dental plosive,t̪
1403,Hindi_and_Urdu,Voiceless retroflex plosive,ʈ
1404,Hindi_and_Urdu,Voiced labiodental approximant,ʋ
1405,Hindi_and_Urdu,Voiced labial–velar approximant,w
1406,Hindi_and_Urdu,Voiceless velar fricative,x
1407,Hindi_and_Urdu,Voiced alveolar fricative,z
1408,Hindi_and_Urdu,Voiced postalveolar fricative,ʒ
1409,Hmong,Voiceless palatal plosive,c
1410,Hmong,Voiced alveolar plosive,d
1411,Hmong,Voiceless labiodental fricative,f
1412,Hmong,Voiced velar nasal,ŋ
1413,Hmong,Voiceless glottal fricative,h
1414,Hmong,Voiceless bilabial nasal,m̥
1415,Hmong,Voiceless alveolar nasal,n̥
1416,Hmong,Voiceless palatal nasal,ɲ̥
1417,Hmong,Voiced alveolar lateral approximant,l
1418,Hmong,Voiced bilabial nasal,m
1419,Hmong,Voiced alveolar nasal,n
1420,Hmong,Voiced palatal nasal,ɲ
1421,Hmong,Voiceless bilabial plosive,p
1422,Hmong,Voiceless uvular plosive,q
1423,Hmong,Voiceless retroflex plosive,ʈ
1424,Hmong,Voiceless retroflex fricative,ʂ
1425,Hmong,Voiceless alveolar plosive,t
1426,Hmong,Voiceless alveolar affricate,ts
1427,Hmong,Voiceless retroflex affricate,ʈʂ
1428,Hmong,Voiced labiodental fricative,v
1429,Hmong,Voiceless alveolar fricative,s
1430,Hmong,Voiceless palatal fricative,ç
1431,Hmong,Voiced palatal fricative,ʝ
1432,Hmong,Voiced retroflex fricative,ʐ
1433,Hmong,Glottal stop,ʔ
1434,Hungarian,Voiced bilabial plosive,b
1435,Hungarian,Voiceless palatal plosive,c
1436,Hungarian,Voiced dental plosive,d
1437,Hungarian,Voiceless labiodental fricative,f
1438,Hungarian,Voiced velar plosive,ɡ
1439,Hungarian,Voiceless glottal fricative,h
1440,Hungarian,Voiced palatal approximant,j
1441,Hungarian,Voiced palatal plosive,ɟ
1442,Hungarian,Voiceless velar plosive,k
1443,Hungarian,Voiced alveolar lateral approximant,l
1444,Hungarian,Voiced bilabial nasal,m
1445,Hungarian,Voiced dental nasal,n
1446,Hungarian,Voiced velar nasal,ŋ
1447,Hungarian,Voiced palatal nasal,ɲ
1448,Hungarian,Voiceless bilabial plosive,p
1449,Hungarian,Voiced dental trill,r
1450,Hungarian,Voiceless dental sibilant fricative,s
1451,Hungarian,Voiceless postalveolar fricative,ʃ
1452,Hungarian,Voiceless dental plosive,t
1453,Hungarian,Voiced labiodental fricative,v
1454,Hungarian,Voiced dental sibilant fricative,z
1455,Hungarian,Voiced postalveolar fricative,ʒ
1456,Icelandic,Voiceless palatal plosive,c
1457,Icelandic,Voiceless palatal fricative,ç
1458,Icelandic,Voiced alveolar non-sibilant fricative,ð
1459,Icelandic,Voiceless labiodental fricative,f
1460,Icelandic,Voiced velar fricative,ɣ
1461,Icelandic,Voiceless glottal fricative,h
1462,Icelandic,Voiced palatal approximant,j
1463,Icelandic,Voiceless velar plosive,k
1464,Icelandic,Voiced alveolar lateral approximant,l
1465,Icelandic,Voiceless alveolar lateral fricative,l̥
1466,Icelandic,Voiced bilabial nasal,m
1467,Icelandic,Voiceless bilabial nasal,m̥
1468,Icelandic,Voiced alveolar nasal,n
1469,Icelandic,Voiceless alveolar nasal,n̥
1470,Icelandic,Voiced palatal nasal,ɲ
1471,Icelandic,Voiceless palatal nasal,ɲ̊
1472,Icelandic,Voiced velar nasal,ŋ
1473,Icelandic,Voiceless velar nasal,ŋ̊
1474,Icelandic,Voiceless bilabial plosive,p
1475,Icelandic,Voiced alveolar trill,r
1476,Icelandic,Voiceless alveolar trill,r̥
1477,Icelandic,Voiceless apico-alveolar fricative,s
1478,Icelandic,Voiceless dental plosive,t
1479,Icelandic,Voiceless alveolar non-sibilant fricative,θ
1480,Icelandic,Voiced labiodental fricative,v
1481,Icelandic,Voiceless velar fricative,x
1482,Igbo,Voiced bilabial plosive,b
1483,Igbo,Voiced alveolar plosive,d
1484,Igbo,Voiceless labiodental fricative,f
1485,Igbo,Voiced velar plosive,g
1486,Igbo,Voiced velar fricative,ɣ
1487,Igbo,Voiceless glottal fricative,h
1488,Igbo,Voiced palatal approximant,j
1489,Igbo,Voiceless velar plosive,k
1490,Igbo,Voiced alveolar lateral approximant,l
1491,Igbo,Voiced bilabial nasal,m
1492,Igbo,Voiced alveolar nasal,n
1493,Igbo,Voiced palatal nasal,ɲ
1494,Igbo,Voiced velar nasal,ŋ
1495,Igbo,Voiceless bilabial plosive,p
1496,Igbo,Voiced alveolar trill,r
1497,Igbo,Voiceless alveolar fricative,s
1498,Igbo,Voiceless postalveolar fricative,ʃ
1499,Igbo,Voiceless alveolar plosive,t
1500,Igbo,Voiced labiodental fricative,v
1501,Igbo,Voiced labial–velar approximant,w
1502,Igbo,Voiced alveolar fricative,z
1503,Malay,Voiced bilabial plosive,b
1504,Malay,Voiced alveolar plosive,d
1505,Malay,Voiced postalveolar affricate,dʒ
1506,Malay,Voiceless labiodental fricative,f
1507,Malay,Voiced velar plosive,ɡ
1508,Malay,Voiceless glottal fricative,h
1509,Malay,Voiced palatal approximant,j
1510,Malay,Voiceless velar plosive,k
1511,Malay,Voiced alveolar lateral approximant,l
1512,Malay,Voiced bilabial nasal,m
1513,Malay,Voiced alveolar nasal,n
1514,Malay,Voiced velar nasal,ŋ
1515,Malay,Voiced palatal nasal,ɲ
1516,Malay,Voiceless bilabial plosive,p
1517,Malay,Voiced alveolar trill,r
1518,Malay,Voiceless alveolar fricative,s
1519,Malay,Voiceless postalveolar fricative,ʃ
1520,Malay,Voiceless alveolar plosive,t
1521,Malay,Voiceless postalveolar affricate,tʃ
1522,Malay,Voiced labiodental fricative,v
1523,Malay,Voiced labial–velar approximant,w
1524,Malay,Voiceless velar fricative,x
1525,Malay,Voiced alveolar fricative,z
1526,Malay,Glottal stop,ʔ
1527,Inuktitut,Voiceless glottal fricative,h
1528,Inuktitut,Voiceless bilabial plosive,p
1529,Inuktitut,Voiceless alveolar plosive,t
1530,Inuktitut,Voiceless velar plosive,k
1531,Inuktitut,Voiced velar fricative,ɣ
1532,Inuktitut,Voiced bilabial nasal,m
1533,Inuktitut,Voiced alveolar nasal,n
1534,Inuktitut,Voiceless alveolar fricative,s
1535,Inuktitut,Voiced alveolar lateral approximant,l
1536,Inuktitut,Voiced palatal approximant,j
1537,Inuktitut,Voiced labiodental fricative,v
1538,Inuktitut,Voiced uvular fricative,ʁ
1539,Inuktitut,Voiceless uvular plosive,q
1540,Inuktitut,Voiced velar nasal,ŋ
1541,Inuktitut,Voiced velar nasal,ŋː
1542,Inuktitut,Voiceless alveolar lateral fricative,ɬ
1543,Inupiaq,Voiceless glottal fricative,h
1544,Inupiaq,Voiced velar fricative,ɣ
1545,Inupiaq,Voiced palatal approximant,j
1546,Inupiaq,Voiceless velar plosive,k
1547,Inupiaq,Voiced alveolar lateral approximant,l
1548,Inupiaq,Voiceless alveolar lateral fricative,ɬ
1549,Inupiaq,Voiced palatal lateral approximant,ʎ
1550,Inupiaq,Voiceless palatal lateral fricative,ʎ̥
1551,Inupiaq,Voiced bilabial nasal,m
1552,Inupiaq,Voiced alveolar nasal,n
1553,Inupiaq,Voiced velar nasal,ŋ
1554,Inupiaq,Voiced palatal nasal,ɲ
1555,Inupiaq,Voiceless bilabial plosive,p
1556,Inupiaq,Voiceless uvular plosive,q
1557,Inupiaq,Voiced uvular fricative,ʁ
1558,Inupiaq,Voiceless alveolar fricative,s
1559,Inupiaq,Voiceless retroflex fricative,ʂ
1560,Inupiaq,Voiceless alveolar plosive,t
1561,Inupiaq,Voiceless postalveolar affricate,tʃ
1562,Inupiaq,Voiced labiodental fricative,v
1563,Inupiaq,Voiced retroflex fricative,ʐ
1564,Inupiaq,Voiceless labiodental fricative,f
1565,Inupiaq,Voiced uvular nasal,ɴ
1566,Inupiaq,Voiceless velar fricative,x
1567,Inupiaq,Voiceless uvular fricative,χ
1568,Irish,Voiced bilabial plosive,bˠ
1569,Irish,Voiceless labiodental fricative,fˠ
1570,Irish,Voiced velar plosive,ɡ
1571,Irish,Voiced palatal plosive,ɟ
1572,Irish,Voiced velar fricative,ɣ
1573,Irish,Voiced palatal approximant,j
1574,Irish,Voiceless glottal fricative,h
1575,Irish,Voiceless velar plosive,k
1576,Irish,Voiceless palatal plosive,c
1577,Irish,Voiced alveolar lateral approximant,lˠ
1578,Irish,Voiced bilabial nasal,mˠ
1579,Irish,Voiced alveolar nasal,nˠ
1580,Irish,Voiced velar nasal,ŋ
1581,Irish,Voiced palatal nasal,ɲ
1582,Irish,Voiceless bilabial plosive,pˠ
1583,Irish,Voiced dental and alveolar taps and flaps,ɾˠ
1584,Irish,Voiceless alveolar fricative,sˠ
1585,Irish,Voiceless postalveolar fricative,ʃ
1586,Irish,Voiced labial–velar approximant,w
1587,Irish,Voiceless velar fricative,x
1588,Irish,Voiceless palatal fricative,ç
1589,Lao,Voiced bilabial plosive,b
1590,Lao,Voiced alveolar plosive,d
1591,Lao,Voiceless labiodental fricative,f
1592,Lao,Voiceless glottal fricative,h
1593,Lao,Voiced palatal approximant,j
1594,Lao,Voiceless velar plosive,k
1595,Lao,Voiced alveolar lateral approximant,l
1596,Lao,Voiced bilabial nasal,m
1597,Lao,Voiced alveolar nasal,n
1598,Lao,Voiced velar nasal,ŋ
1599,Lao,Voiced palatal nasal,ɲ
1600,Lao,Voiceless bilabial plosive,p
1601,Lao,Voiced alveolar trill,r
1602,Lao,Voiceless alveolar fricative,s
1603,Lao,Voiceless alveolar plosive,t
1604,Lao,Voiceless alveolo-palatal affricate,tɕ
1605,Lao,Voiced labial–velar approximant,w
1606,Lao,Voiceless velar fricative,x
1607,Lao,Glottal stop,ʔ
1608,Italian,Voiced bilabial plosive,b
1609,Italian,Voiced dental plosive,d
1610,Italian,Voiced dental affricate,dz
1611,Italian,Voiced postalveolar affricate,dʒ
1612,Italian,Voiceless labiodental fricative,f
1613,Italian,Voiced velar plosive,ɡ
1614,Italian,Voiced palatal approximant,j
1615,Italian,Voiceless velar plosive,k
1616,Italian,Voiced alveolar lateral approximant,l
1617,Italian,Voiced palatal lateral approximant,ʎ
1618,Italian,Voiced bilabial nasal,m
1619,Italian,Voiced labiodental nasal,ɱ
1620,Italian,Voiced alveolar nasal,n
1621,Italian,Voiced velar nasal,ŋ
1622,Italian,Voiced palatal nasal,ɲ
1623,Italian,Voiceless bilabial plosive,p
1624,Italian,Voiced alveolar trill,r
1625,Italian,Voiceless dental sibilant fricative,s
1626,Italian,Voiceless postalveolar fricative,ʃ
1627,Italian,Voiceless dental plosive,t
1628,Italian,Voiceless dental affricate,ts
1629,Italian,Voiceless postalveolar affricate,tʃ
1630,Italian,Voiced labiodental fricative,v
1631,Italian,Voiced labial–velar approximant,w
1632,Italian,Voiced dental sibilant fricative,z
1633,Italian,Voiceless glottal fricative,h
1634,Italian,Voiceless dental fricative,θ
1635,Italian,Voiceless velar fricative,x
1636,Italian,Voiced postalveolar fricative,ʒ
1637,Central_Italian,Voiced bilabial plosive,b
1638,Central_Italian,Voiced bilabial nasal,m
1639,Central_Italian,Voiced dental plosive,d
1640,Central_Italian,Voiced alveolar lateral approximant,l
1641,Central_Italian,Voiced alveolar nasal,n
1642,Central_Italian,Voiced dental affricate,dz
1643,Central_Italian,Voiced postalveolar affricate,dʒ
1644,Central_Italian,Voiced postalveolar fricative,ʒ
1645,Central_Italian,Voiceless labiodental fricative,f
1646,Central_Italian,Voiced velar plosive,ɡ
1647,Central_Italian,Voiced palatal approximant,j
1648,Central_Italian,Voiced velar plosive,ɡ
1649,Central_Italian,Voiceless velar plosive,k
1650,Central_Italian,Voiceless glottal fricative,h
1651,Central_Italian,Voiced alveolar lateral approximant,l
1652,Central_Italian,Voiced alveolar trill,r
1653,Central_Italian,Voiced dental and alveolar taps and flaps,ɾ
1654,Central_Italian,Voiced palatal approximant,j
1655,Central_Italian,Voiced palatal lateral approximant,ʎ
1656,Central_Italian,Voiced bilabial nasal,m
1657,Central_Italian,Voiced alveolar nasal,n
1658,Central_Italian,Voiced palatal nasal,ɲ
1659,Central_Italian,Voiced velar nasal,ŋ
1660,Central_Italian,Voiced labiodental nasal,ɱ
1661,Central_Italian,Voiced bilabial nasal,m
1662,Central_Italian,Voiced palatal nasal,ɲ
1663,Central_Italian,Voiced bilabial plosive,b
1664,Central_Italian,Voiceless bilabial plosive,p
1665,Central_Italian,Voiceless bilabial fricative,ɸ
1666,Central_Italian,Voiced alveolar trill,r
1667,Central_Italian,Voiced dental and alveolar taps and flaps,ɾ
1668,Central_Italian,Voiceless dental sibilant fricative,s
1669,Central_Italian,Voiceless dental affricate,ts
1670,Central_Italian,Voiceless postalveolar fricative,ʃ
1671,Central_Italian,Voiced dental plosive,d
1672,Central_Italian,Voiceless dental plosive,t
1673,Central_Italian,Voiceless dental fricative,θ
1674,Central_Italian,Voiceless dental affricate,ts
1675,Central_Italian,Voiced postalveolar affricate,dʒ
1676,Central_Italian,Voiceless postalveolar affricate,tʃ
1677,Central_Italian,Voiceless postalveolar fricative,ʃ
1678,Central_Italian,Voiced labiodental fricative,v
1679,Central_Italian,Voiced labial–velar approximant,w
1680,Central_Italian,Voiced dental sibilant fricative,z
1681,Central_Italian,Voiceless dental sibilant fricative,s
1682,Japanese,Voiced bilabial plosive,b
1683,Japanese,Voiceless palatal fricative,ç
1684,Japanese,Voiceless alveolo-palatal fricative,ɕ
1685,Japanese,Voiced alveolar plosive,d
1686,Japanese,Voiced alveolar affricate,dz
1687,Japanese,Voiced alveolo-palatal affricate,dʑ
1688,Japanese,Voiceless bilabial fricative,ɸ
1689,Japanese,Voiced velar plosive,ɡ
1690,Japanese,Voiceless glottal fricative,h
1691,Japanese,Voiced palatal approximant,j
1692,Japanese,Voiceless velar plosive,k
1693,Japanese,Voiced bilabial nasal,m
1694,Japanese,Voiced alveolar nasal,n
1695,Japanese,Voiced palatal nasal,ɲ
1696,Japanese,Voiced velar nasal,ŋ
1697,Japanese,Voiceless bilabial plosive,p
1698,Japanese,Voiced dental and alveolar taps and flaps,ɾ
